Bookmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Public%20Use%20Statistics%20(1979%20-%20Last%20Calendar%20Year),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2018,8,"14,000",0,"25,200",0,0,0,0,0,0,0,0,Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2018,"151,500",0,"272,700",0,0,0,0,0,0,0,0
Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2018,9,"15,500",0,"27,900",0,0,0,0,0,0,0,0,Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2018,"151,500",0,"272,700",0,0,0,0,0,0,0,0
Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2018,10,"15,500",0,"27,900",0,0,0,0,0,0,0,0,Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2018,"151,500",0,"272,700",0,0,0,0,0,0,0,0
Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2018,11,"15,000",0,"27,000",0,0,0,0,0,0,0,0,Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2018,"151,500",0,"272,700",0,0,0,0,0,0,0,0
Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2018,12,"12,500",0,"22,500",0,0,0,0,0,0,0,0,Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2018,"151,500",0,"272,700",0,0,0,0,0,0,0,0
Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,1,"10,000",0,"18,000",0,0,0,0,0,0,0,0,Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,"151,500",0,"272,700",0,0,0,0,0,0,0,0
Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,2,"6,500",0,"11,700",0,0,0,0,0,0,0,0,Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,"151,500",0,"272,700",0,0,0,0,0,0,0,0
Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,3,"10,500",0,"18,900",0,0,0,0,0,0,0,0,Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,"151,500",0,"272,700",0,0,0,0,0,0,0,0
Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,4,"15,500",0,"27,900",0,0,0,0,0,0,0,0,Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,"151,500",0,"272,700",0,0,0,0,0,0,0,0
Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,5,"10,000",0,"18,000",0,0,0,0,0,0,0,0,Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,"151,500",0,"272,700",0,0,0,0,0,0,0,0
Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,6,"13,000",0,"23,400",0,0,0,0,0,0,0,0,Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,"151,500",0,"272,700",0,0,0,0,0,0,0,0
Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,7,"13,500",0,"24,300",0,0,0,0,0,0,0,0,Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,"151,500",0,"272,700",0,0,0,0,0,0,0,0
Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,8,"14,000",0,"25,200",0,0,0,0,0,0,0,0,Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,"151,500",0,"272,700",0,0,0,0,0,0,0,0
Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,9,"15,500",0,"27,900",0,0,0,0,0,0,0,0,Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,"151,500",0,"272,700",0,0,0,0,0,0,0,0
Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,10,"15,500",0,"27,900",0,0,0,0,0,0,0,0,Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,"151,500",0,"272,700",0,0,0,0,0,0,0,0
Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,11,"15,000",0,"27,000",0,0,0,0,0,0,0,0,Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,"151,500",0,"272,700",0,0,0,0,0,0,0,0
Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,12,"12,500",0,"22,500",0,0,0,0,0,0,0,0,Theodore Roosevelt Island,THIS,National Memorial,National Capital ,VA,2019,"151,500",0,"272,700",0,0,0,0,0,0,0,0
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,1,"1,905",472,"8,862",472,0,0,3,11,0,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,"708,003","6,578","2,506,618","2,172",0,0,"14,723","17,750",587,0,"1,997"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,2,"3,459",472,"15,971",472,0,0,8,11,0,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,"708,003","6,578","2,506,618","2,172",0,0,"14,723","17,750",587,0,"1,997"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,3,"7,957",472,"37,257",472,0,0,14,54,0,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,"708,003","6,578","2,506,618","2,172",0,0,"14,723","17,750",587,0,"1,997"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,4,"22,137",622,"112,819",622,0,0,319,275,20,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,"708,003","6,578","2,506,618","2,172",0,0,"14,723","17,750",587,0,"1,997"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,5,"79,745",623,"197,683",623,0,0,"1,148","1,102",92,0,78,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,"708,003","6,578","2,506,618","2,172",0,0,"14,723","17,750",587,0,"1,997"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,6,"109,297",623,"456,591",623,0,0,"3,359","4,058",76,0,640,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,"708,003","6,578","2,506,618","2,172",0,0,"14,723","17,750",587,0,"1,997"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,7,"156,123",622,"528,362",622,0,0,"3,810","3,434",170,0,571,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,"708,003","6,578","2,506,618","2,172",0,0,"14,723","17,750",587,0,"1,997"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,8,"160,360",621,"520,605",621,0,0,"3,505","3,896",97,0,375,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,"708,003","6,578","2,506,618","2,172",0,0,"14,723","17,750",587,0,"1,997"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,9,"92,235",624,"375,786",624,0,0,"2,206","4,288",85,0,285,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,"708,003","6,578","2,506,618","2,172",0,0,"14,723","17,750",587,0,"1,997"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,10,"54,859",483,"161,848",483,0,0,316,605,44,0,48,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,"708,003","6,578","2,506,618","2,172",0,0,"14,723","17,750",587,0,"1,997"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,11,"18,214",472,"82,957",472,0,0,27,16,3,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,"708,003","6,578","2,506,618","2,172",0,0,"14,723","17,750",587,0,"1,997"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,12,"1,712",472,"7,877",472,0,0,8,0,0,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,"708,003","6,578","2,506,618","2,172",0,0,"14,723","17,750",587,0,"1,997"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,1,"2,950",472,"13,332",472,0,0,0,3,0,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,"749,389","6,578","2,699,165","2,172",0,0,"14,707","18,235",614,0,"2,424"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,2,"2,149",472,"9,846",472,0,0,3,5,0,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,"749,389","6,578","2,699,165","2,172",0,0,"14,707","18,235",614,0,"2,424"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,3,"9,140",472,"43,071",472,0,0,40,19,31,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,"749,389","6,578","2,699,165","2,172",0,0,"14,707","18,235",614,0,"2,424"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,4,"16,926",622,"77,740",622,0,0,49,14,11,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,"749,389","6,578","2,699,165","2,172",0,0,"14,707","18,235",614,0,"2,424"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,5,"83,865",623,"289,920",623,0,0,"1,828","2,576",47,0,179,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,"749,389","6,578","2,699,165","2,172",0,0,"14,707","18,235",614,0,"2,424"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,6,"132,489",623,"509,446",623,0,0,"3,758","4,115",131,0,678,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,"749,389","6,578","2,699,165","2,172",0,0,"14,707","18,235",614,0,"2,424"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,7,"176,271",622,"581,628",622,0,0,"3,078","3,281",151,0,635,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,"749,389","6,578","2,699,165","2,172",0,0,"14,707","18,235",614,0,"2,424"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,8,"138,851",621,"497,259",621,0,0,"3,494","4,304",151,0,474,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,"749,389","6,578","2,699,165","2,172",0,0,"14,707","18,235",614,0,"2,424"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,9,"103,766",624,"373,045",624,0,0,"2,130","3,351",81,0,318,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,"749,389","6,578","2,699,165","2,172",0,0,"14,707","18,235",614,0,"2,424"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,10,"62,543",483,"210,393",483,0,0,310,513,11,0,140,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,"749,389","6,578","2,699,165","2,172",0,0,"14,707","18,235",614,0,"2,424"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,11,"16,265",472,"74,585",472,0,0,14,51,0,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,"749,389","6,578","2,699,165","2,172",0,0,"14,707","18,235",614,0,"2,424"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,12,"4,174",472,"18,900",472,0,0,3,3,0,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,"749,389","6,578","2,699,165","2,172",0,0,"14,707","18,235",614,0,"2,424"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,1,"2,515",472,"11,434",472,0,0,3,3,0,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,"691,658","6,578","2,657,924","2,172",0,0,"16,862","20,524",735,0,"2,301"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,2,"1,187",472,"5,340",472,0,0,0,0,0,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,"691,658","6,578","2,657,924","2,172",0,0,"16,862","20,524",735,0,"2,301"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,3,"5,935",472,"27,656",472,0,0,11,32,1,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,"691,658","6,578","2,657,924","2,172",0,0,"16,862","20,524",735,0,"2,301"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,4,"10,516",622,"57,070",622,0,0,181,248,24,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,"691,658","6,578","2,657,924","2,172",0,0,"16,862","20,524",735,0,"2,301"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,5,"75,682",623,"256,797",623,0,0,"1,893","2,133",114,0,445,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,"691,658","6,578","2,657,924","2,172",0,0,"16,862","20,524",735,0,"2,301"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,6,"134,590",623,"488,244",623,0,0,"3,475","4,163",155,0,365,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,"691,658","6,578","2,657,924","2,172",0,0,"16,862","20,524",735,0,"2,301"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,7,"149,425",622,"563,358",622,0,0,"3,769","4,722",134,0,456,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,"691,658","6,578","2,657,924","2,172",0,0,"16,862","20,524",735,0,"2,301"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,8,"135,584",621,"566,344",621,0,0,"3,305","5,184",189,0,618,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,"691,658","6,578","2,657,924","2,172",0,0,"16,862","20,524",735,0,"2,301"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,9,"110,576",624,"443,756",624,0,0,"3,815","3,488",104,0,305,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,"691,658","6,578","2,657,924","2,172",0,0,"16,862","20,524",735,0,"2,301"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,10,"46,043",483,"147,085",483,0,0,359,483,11,0,112,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,"691,658","6,578","2,657,924","2,172",0,0,"16,862","20,524",735,0,"2,301"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,11,"17,086",472,"79,055",472,0,0,43,57,1,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,"691,658","6,578","2,657,924","2,172",0,0,"16,862","20,524",735,0,"2,301"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,12,"2,519",472,"11,785",472,0,0,8,11,2,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,"691,658","6,578","2,657,924","2,172",0,0,"16,862","20,524",735,0,"2,301"
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,1,"1,885",0,"2,017",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,"59,323",0,"77,442",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,2,"2,355",0,"2,355",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,"59,323",0,"77,442",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,3,"3,018",0,"3,018",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,"59,323",0,"77,442",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,4,"6,875",0,"10,991",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,"59,323",0,"77,442",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,5,"4,818",0,"5,315",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,"59,323",0,"77,442",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,6,"6,823",0,"7,520",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,"59,323",0,"77,442",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,7,"8,109",0,"10,046",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,"59,323",0,"77,442",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,8,"9,105",0,"11,380",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,"59,323",0,"77,442",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,9,"3,612",0,"5,293",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,"59,323",0,"77,442",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,10,"3,318",0,"4,295",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,"59,323",0,"77,442",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,11,"5,118",0,"8,258",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,"59,323",0,"77,442",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,12,"4,287",0,"6,954",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2017,"59,323",0,"77,442",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,1,"1,927",0,"2,030",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,"47,297",0,"65,648",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,2,"2,246",0,"2,246",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,"47,297",0,"65,648",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,3,"3,078",0,"3,078",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,"47,297",0,"65,648",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,4,"4,292",0,"4,292",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,"47,297",0,"65,648",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,5,"3,997",0,"4,845",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,"47,297",0,"65,648",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,6,"6,074",0,"7,378",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,"47,297",0,"65,648",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,7,"6,113",0,"9,254",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,"47,297",0,"65,648",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,8,"6,821",0,"12,016",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,"47,297",0,"65,648",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,9,"4,685",0,"7,886",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,"47,297",0,"65,648",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,10,"2,741",0,"4,276",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,"47,297",0,"65,648",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,11,"4,140",0,"6,209",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,"47,297",0,"65,648",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,12,"1,183",0,"2,138",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2018,"47,297",0,"65,648",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,1,"1,957",0,"1,957",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,"42,224",0,"53,505",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,2,"1,957",0,"1,957",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,"42,224",0,"53,505",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,3,"2,560",0,"2,560",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,"42,224",0,"53,505",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,4,"3,295",0,"3,295",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,"42,224",0,"53,505",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,5,"3,408",0,"4,374",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,"42,224",0,"53,505",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,6,"4,792",0,"4,792",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,"42,224",0,"53,505",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,7,"5,067",0,"7,170",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,"42,224",0,"53,505",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,8,"6,102",0,"7,529",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,"42,224",0,"53,505",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,9,"2,603",0,"4,085",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,"42,224",0,"53,505",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,10,"3,106",0,"4,537",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,"42,224",0,"53,505",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,11,"4,197",0,"6,142",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,"42,224",0,"53,505",0,0,0,0,0,0,0,0
Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,12,"3,180",0,"5,107",0,0,0,0,0,0,0,0,Thomas Edison NHP,EDIS,National Historical Park,Northeast ,NJ,2019,"42,224",0,"53,505",0,0,0,0,0,0,0,0
Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,1,"146,688",0,"73,344",0,0,0,0,0,0,0,0,Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,"3,366,571",0,"1,683,285",0,0,0,0,0,0,0,0
Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,2,"115,541",0,"57,771",0,0,0,0,0,0,0,0,Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,"3,366,571",0,"1,683,285",0,0,0,0,0,0,0,0
Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,3,"323,819",0,"161,909",0,0,0,0,0,0,0,0,Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,"3,366,571",0,"1,683,285",0,0,0,0,0,0,0,0
Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,4,"484,917",0,"242,459",0,0,0,0,0,0,0,0,Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,"3,366,571",0,"1,683,285",0,0,0,0,0,0,0,0
Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,5,"432,267",0,"216,133",0,0,0,0,0,0,0,0,Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,"3,366,571",0,"1,683,285",0,0,0,0,0,0,0,0
Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,6,"439,541",0,"219,771",0,0,0,0,0,0,0,0,Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,"3,366,571",0,"1,683,285",0,0,0,0,0,0,0,0
Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,7,"386,421",0,"193,211",0,0,0,0,0,0,0,0,Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,"3,366,571",0,"1,683,285",0,0,0,0,0,0,0,0
Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,8,"252,363",0,"126,181",0,0,0,0,0,0,0,0,Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,"3,366,571",0,"1,683,285",0,0,0,0,0,0,0,0
Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,9,"211,659",0,"105,829",0,0,0,0,0,0,0,0,Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,"3,366,571",0,"1,683,285",0,0,0,0,0,0,0,0
Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,10,"269,653",0,"134,827",0,0,0,0,0,0,0,0,Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,"3,366,571",0,"1,683,285",0,0,0,0,0,0,0,0
Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,11,"201,803",0,"100,901",0,0,0,0,0,0,0,0,Thomas Jefferson MEM,JEFM,National Memorial,National Capital ,DC,2017,"3,366,571",0,"1,683,285",0,0,0,0,0,0,0,0
